,PCT filing number,Patent number,PCT filing date ,Title of invention (English),Owners,Individual/ResearchOrganization/Company,Country of Owner,Inventors,Country of Inventor,Invention aspect ,Type of mechanism or work involved,Plant used,Treatment,Commercial status,Grant date,PCT publication date, International Patent Classification 
283,1020160031337.0,1016475060000.0,16-03-2016,"Detoxifying methods for extracts of Coptidis Rhizoma, detoxified herbal extracts manufactured by the same, and composition comprising for preventing and treating a respiratory organ disease comprising the herbal extracts",Kim hyun min,Individual,,Kim hyun min,,A method for removing toxicity,"Diffraction by water and/or alcohol with a non polar solvent; administration as acida, granule agent, refinement, capsule, suspension, emulsion, syrup, aerosol, epidermal formulation, suppository or the sterilization injection solution.","Pelargonium sidoides, Coptis japonica, Coptidis Rhizoma",For discharge of phlegm and respiratory disorders,N,2016-08-04 00:00:00,2016-08-10 00:00:00,A61K 36/718 | A61K 36/185 | A61K 36/25 | A61K 9/16 | A61K 9/48 | A61K 9/20
284,1020130146128.0,1015986000000.0,28-11-2013,"Compositions for Alleviating, Preventing or Treating Pain Comprising Harapagophytum procumbens and Acanthopanax senticosus Extracts as Active Ingredients",KOREA FOOD RESEARCH INSTITUTE,Research Organisation,South Korea,Yang Boo Hyun,South Korea,Composition of the product,"Administration as oral administration, intravenous injection or the skin application or food",Harpagophytum procumben (Harapagophytum procumbens) and Acanthopanax senticosus ,For allevating or treating pain,Y,2016-02-23 00:00:00,2016-03-02 00:00:00,A61K 36/254 | A61K 36/18 | A61P 29/00
285,1020127024756.0,1016523940000.0,17-02-2011,Capsule of Complex Danshen Drop Pill,"TASLY PHARMACEUTICAL GROUP CO., LTD.",Company,China,"SUN,He ; ZHOU,Shuiping ; ZHANG,Lanlan ; HUANG,Zhijuan ; SONG,Zhaohui",China,Manufacturing of the drug,"As drop-pill, capsule","Radix Salviae Miltiorrhira, Panax notoginseng",For cardiovascular disease,Y,2016-08-24 00:00:00,2016-08-30 00:00:00,A61K 9/48 | A61K 31/045 | A61K 36/258 | A61K 9/20
286,1020127006415.0,1016782540000.0,11-08-2010,COMBINATION OF PROANTHOCYANIDINS SUCH AS PYCNOGENOL OR GRAPE SEEDS AND CENTELLA ASIATICA FOR THE TREATMENT OF CARDIOVASCULAR DISORDERS SUCH AS ATHEROSCLEROSIS,HORPHAG RESEARCH IP (PYC) LTD.,Company,IB (International Bureau of WIPO - indeterminately reserved),"BELCARO,Gianni; BURKI,Carolina; FERRARI,Victor",,Composition by using natural and/ or synthetic components,"Oral administration, suitable for the non-oral or the topical administration.","Pine bark, grape seed, apple, peanut hull, walnut, pomegranate, tomato, Prunus amygdalus, Crataegus pinnatifida Bunge, cocoa, Pinus pinaste, Centella asiatic ","For artery scleroma, artherosclerosis",Y,2016-11-15 00:00:00,2016-11-21 00:00:00,A61K 31/353 | A61K 36/15 | A61K 36/23 | A61K 36/185
287,1020140156831.0,1016158910000.0,12-11-2014,Composition comprising aspalathin or nothofagin for preventing or treating sepsis,"Kyungpook National University Industry-Academic Cooperation Foundation
",Company,,"BAE,JongSup",,Composition and extraction,"As oral dosage form of the acida, the granule agent, the refinement, the capsule, suspension, the emulsion, syrup, the aerosol etc, the external use medicine, and the suppository and sterilization injection solution and the suppository",Rooibos,For sepsis,Y,2016-04-21 00:00:00,2016-04-27 00:00:00,A61K 31/7028 | A23L 1/30
288,1020150051618.0,1015841850000.0,13-04-2015,A method for preparation of the Hwangnyeonhaedok-tang pharmacopuncture and a Hwangnyeonhaedok-tang pharmacopuncture prepared by the method,"SHIN, Joon Shik",Individual,,"SHIN,JoonShik; LeeJinHo",,Composition and method of preparation,"As decoction, extraction by alcohol and used with medicinal needles","Gardeniae Fructus, Coptidis Rhizoma, Scutellariae Radix, Phellodendri Cortex",For inflammation,Y,2016-01-05 00:00:00,2016-01-13 00:00:00,A61K 36/744 | A61K 36/539 | A61K 36/718 | A61K 36/756
289,1020117018764.0,1016181660000.0,13-01-2010,Novel eicosanoid derivatives,"MAX-DELBR?CK-CENTRUM F?R MOLEKULARE MEDIZIN IN DER HELMHOLTZ-GEMEINSCHAFT | Board of Regents, The University of Texas System
",Company,(EP) European Patent Organisation (indeterminately reserved),"SCHUNCK,Wolf-Hagen | WALLUKAT,Gerd | FISCHER,Robert | SCHMIDT,Cosima | MULLER,Dominik,N. | PULI,Narender | FALCK,John,R.",,Method of preparation,"Administration methods: vaginal, nasal, buccal, oral, transdermal, ocular, rectal, parenteral, intradermal, subcutaneousness, intramuscular, intravenous, intracranial, spinal,intrathecal, periocular, intraocular, intraorbital, intrasynovial, intraperitoneal injection, tablet, troch, lozenge, the water-soluble or the oil suspension, powder small granule, the emulsion, capsule, elixirs, lyophilizate.","Acacia, peanut, arachis oil, the olive oil, sesame oil, coconut oil, witch hazel, camomile, cocaobutter","For symptoms of cardiac arrhythmia, tumors, cancers, etc",Y,2016-04-28 00:00:00,2016-05-04 00:00:00,C07D 303/42 | A61K 31/336 | A61P 9/06 | C07D 303/38
290,1020150017747.0,1016694230000.0,05-02-2015,Composition of GamiBangkeehwangkee-tang For Prophylaxis Therapy Of Rheumatism Arthrits,"DAEJEON UNIVERSITY Industry-University Cooperation Foundation
",Company,,"KIM Dong-Hee, CHOI Hak-Joo, SIM Boo-Yong, BAK JIi-Won",,Composition of the product,As health functional food,"Sinomenii Caulis et Rhizoma, Astragali radix, milk vetch root, Aconiti Tuber, Clematidis Radix, Atractylodis Rhizoma alba, jujube, Glycyrrhizae radix ",For rheumatoid arthritis ,Y,2016-10-20 00:00:00,2016-10-26 00:00:00,A61K 36/21 | A61K 36/71
291,1020150144196.0,1016783170000.0,15-10-2015,Pharmaceutical composition for prevention or treatment of atopic dermatitis comprising Lactobacillus sakei WIKIM30 as active ingredient,KOREA FOOD RESEARCH INSTITUTE,Research Organisation,South Korea,"Lim, Seul Ki; Choi, Hak Jong; Oh, Young Joon; Kwon, Min Sung; Lee, Jong Hee; Jang, Ja Young; Lee, Ji Eun",South Korea,Composition and method of preparation,"A cosmetic composition used as cream, astringent, milk lotion, foundation, soap and wash foam",Lactobacillus sakei,For atopic dermatitis,Y,2016-11-15 00:00:00,2016-11-21 00:00:00,A61K 35/747 | A23L 1/30 | A61K 8/99 | A61K 8/02
292,1020150159014.0,1016674960000.0,12-11-2015,Pharmaceutical composition for prevention or treatment of atopic dermatitis comprising Weissella cibaria WIKIM28 as active ingredient,KOREA FOOD RESEARCH INSTITUTE,Research Organisation,South Korea,"Lim, Seul Ki; Choi, Hak Jong; Oh, Young Joon; Kwon, Min Sung; Lee, Jong Hee; Jang, Ja Young; Lee, Ji Eun",South Korea,Composition and method of preparation,"A cosmetic composition used as cream, astringent, milk lotion, foundation, soap and wash foam",Weissella cibaria,For atopic dermatitis,Y,2016-10-12 00:00:00,2016-10-18 00:00:00,A61K 35/744 | A23L 1/30 | A61K 8/99 | A61Q 19/00 | A61K 8/02
293,1020140107611.0,1016359870000.0,19-08-2014,"Compositions for Preventing, Improving, or Treating Liver Disorders Comprising Substances of Fermented Soy Bean Using Bacillus subtilis subsp. inaquosorum as an Active Ingredient",KOREA FOOD RESEARCH INSTITUTE,Research Organisation,South Korea,"LIM, Seong-Il; PARK, So-Lim; LEE, So-Young; NAM, Young-Do; YI, Sung-Hun
",South Korea,Composition and method of preparation,As fermented food,Bacillus subtilis,For Liver Disorders ,Y,2016-06-28 00:00:00,2016-07-07 00:00:00,A61K 36/48 | A61K 35/74 | A61P 1/16
294,1020140107609.0,1016359820000.0,19-08-2014,"Compositions for Preventing, Improving, or Treating Liver Disorders Comprising Substances of Fermented Soy Bean Using Bacillus amyloliquefaciens as an Active Ingredient",KOREA FOOD RESEARCH INSTITUTE,Research Organisation,South Korea,"LIM, Seong-Il; PARK, So-Lim; LEE, So-Young; NAM, Young-Do; YI, Sung-Hun
",South Korea,Composition and method of preparation,As fermented food,Bacillus amyloliquefaciens,For Liver Disorders ,Y,2016-06-28 00:00:00,2016-07-07 00:00:00,A61K 36/48 | A61K 35/74 | A61P 1/16
295,1020140107610.0,1016359850000.0,19-08-2014,"Compositions for Preventing, Improving, or Treating Liver Disorders Comprising Substances of Fermented Soy Bean Using Bacillus aryabhattai as an Active Ingredient",KOREA FOOD RESEARCH INSTITUTE,Research Organisation,South Korea,"LIM, Seong-Il; PARK, So-Lim; LEE, So-Young; NAM, Young-Do; YI, Sung-Hun
",South Korea,Composition and method of preparation,As fermented food,Bacillus aryabhattai,For Liver Disorders ,Y,2016-06-28 00:00:00,2016-07-07 00:00:00,A61K 36/48 | A61K 35/74 | A61P 1/16
296,1020140136150.0,1016732040000.0,08-10-2014,HEALTH BEVERAGE USING NATURAL MATERIALS WITH PROTECTION OF BRAIN CELLS,"Wonkwang University Center for Industry-Academy Cooperation | Kangstem Biotech CO., LTD.
",Company,,"KIM,SungChul | KANG,KyungSun",,Composition and uses,As fermented beverage,"Ramie leaf, Gastrodiae Rhizoma, milkwort, Salviae Radix, Chinese quince, Paeonia japonica, Glycyrrhizae radix, Atractylodis Rhizoma, Pulvis Aconiti Tuberis Purificatum, sowthistle, oat, turmeric, Gombo celery cabbage, coffee",For protection of brain cells and anti-inflammatory,Y,2016-11-01 00:00:00,2016-11-07 00:00:00,A23L 33/00 | A23L 2/08 | A23L 2/38 | A23L 33/00 | A61B 5/00
297,1020090096746.0,1016232090000.0,12-10-2009,Composition comprising isolated from Cassia tora or Cassia obtusifolia or for the prevention and treatment of cognitive dysfunction disorder,University-Industry Cooperation Group of Kyung Hee University,Company,,"RYU, JONG HOON; KIM,Dong Hyun; Kim, Hyun Soo; CHOI, Jae Sue; HYUN, Sook Kyung; PARK, Ho jae; JUNG, Jae Sung; SHIN, Bum Young",,Composition and uses,"A health functional food as powder, granule, refinement, capsule or the beverage.

",Cassia tora or Cassia obtusifolia,For cognitive dysfunction disorder,Y,2016-05-16 00:00:00,2016-05-23 00:00:00,A61K 31/122 | A23L 1/30 | A61P 25/28 | A61K 36/482
298,1020160099334.0,1016885420000.0,04-08-2016,Functional Food Composition Comprising Red Ginseng Mixed Composition and Manufacturing Method Thereof,SAE IN DANG,Individual,,"KIM. NO JOON; KIM, JAE WON; SONG, WAN MO",,Composition of the product,As functional food,"Red Ginseng, Damia, pumpkin seed, Glycine max, ginger, Cordyceps, cornus fruit, Chinese matrimony vine, tuckahoe","For alcoholic impotency, the sexual function improvement",Y,2016-12-15 00:00:00,2016-12-21 00:00:00,A23L 1/30
299,1020160003374.0,1016177750000.0,01-07-2014,A composition comprising the extract of black rice (Oryza sativa L.) for treating and preventing neuro-degenerative disease,"THE CATHOLIC UNIVERSITY OF KOREA INDUSTRY-ACADEMIC COOPERATION FOUNDATION
",Company,South Korea,"Yoon, Shin Hee; Lee, Chang Uk; Kim, Seong Yun; Hahn, Chang tae; Yoon, Kee Dong",South Korea,Composition of the product,"A health functional food as powder, granule, refinement, capsule or the beverage.

",Black rice (Oryza sativa L.),For neuro-degenerative disease,Y,2016-04-27 00:00:00,2014-05-03 00:00:00,A61K 36/899 | A61P 25/00 | A61P 25/28
300,1020130155277.0,1015845130000.0,13-12-2013,A FERMENTED BOEHMERIA NIVEA FOR PROTECTING BRAIN NEURORAL CELLS AND A FERMENTED TEA USING THE FERMENTED BOEHMERIA NIVEA,"Wonkwang University Center for Industry-Academy Cooperation | Kangstem Biotech CO., LTD.
",Company,,Kim Sung-chul,,Composition and uses,A fermented functional food,Boehmeria nivea,"For Alzheimer disease (Alzheimer's disease), the parkinson's disease (Parkinson's disease), and the Huntington disease (Huntington's disease) and amyotrophic lateral sclerosis, etc",Y,2016-01-06 00:00:00,2016-01-21 00:00:00,A23L 1/30 | A23F 3/00 | A23L 19/00
301,1020160061598.0,1016567910000.0,19-05-2016,Composition of feed additives having anti-virus activity,"Heo Dam; SON, HWA SUB; LEE, WOO CHEOL",Individual,,"LEE, WOO CHEOL; SON,HWA SUB;  Heo Dam",,Composition and method of preparation,As animal feed,"Pak-choi, Aurantii nobilis Pericarpium, folium Citri reticulatae, rice, lactobacillus plantarum ","Against porcine epidemic diarrhea virus (PEDV) and transmissible gastroenteritis virus (TGEV), foot-and-mouth disease virus, and avian influenza virus,etc",N,2016-09-06 00:00:00,2016-09-12 00:00:00,A23K 10/30 | A23K 10/16 | A23K 50/30 | C12N 1/20 | A23K 20/00
302,1020137016049.0,1016149960000.0,22-07-2011,A water soluble composition comprising curcumin having enhanced bioavailability and process thereof,"Omniactive Health Technologies Limited
",Company,India,"JAYANTVENKATESH,Deshpande; SHRINIVASKRISHNARAO,Kulkarni",India,Product having increased bioavailability and the manufacturing method,"Extraction by isopropyl alcohol, acetone, methanol, alcohol; Oral administration",Curcumin,For depression ,Y,2016-04-18 00:00:00,2016-04-22 00:00:00,A61K 31/12 | A61K 47/22 | A61K 47/38 | A61P 25/24 | A61K 47/44 | A61K 47/26
303,1020130123332.0,1016437370000.0,16-10-2013,"Composition for Improving, Preventing or Treating Neurological Diseases comprising Brassica oleracea var. botrytis aut italiana L. Extracts","NATURESENSE Co,, Ltd; FAMENITY CO., LTD.",Company,,"KIM, Sung Su; LEE, Ji Won; NOH, Yoo Hun; KIM,Do Hee",,Composition and Extraction ,"As food product; Extraction by polar solvent or the non-polar solvent (Water, Alcohol, Acetic acid, etc)",Brassica oleracea var. botrytis aut italiana L.,"For cranial nervous disease, improving of cognitive function and the mental disorder improvement effect.",Y,2016-07-22 00:00:00,2016-07-29 00:00:00,A61K 36/31 | A61P 25/00 | A61P 25/28
304,1020150083833.0,1016133030000.0,15-06-2015,Composition of skin external for treating a wound,"SAIMDANG COSMETICS CO., LTD.",Company,,"YOON, KYUNG SUP; PARK, HYUN CHUL",,A non toxic composition and method of preparation,"Topical administration,used as cosmetic","Lonicera japonica Thunb., honeysuckle",For wound healing,Y,2016-04-11 00:00:00,2016-04-20 00:00:00,A61K 36/355 | A61K 36/35
305,1020090116917.0,1016484670000.0,30-11-2009,Cosmetic composition containing medical plant extracts for alleviating inflammation and skin irritation,"AMOREPACIFIC CORPORATION
",Company,,"SHIN, BO HYUN; LIM, Hyung Jun; LEE, Chan Woo; KIM, Ji Yeong; CHO, Jun Cheol",,Composition of the product,As cosmetic product,"Sojae semen, Artemisia princeps, Chinese dioscorea, Houttuynia cordata, Rice",For inflammatory dermatitis,Y,2016-08-09 00:00:00,2016-08-17 00:00:00,A61K 8/97 | A61Q 19/00
306,1020117012604.0,1016679520000.0,03-11-2009,PLANT EXTRACT COMPOSITIONS FOR AFFECTING SLEEP,"VIVA PHARMACEUTICAL, INC.",Company,USA,"XIE, Xueju; KO, Yu-Lung; KO, Chien-Kuang; KO, Jason, Jiang-Chung; GAFNEY, Richard, William",USA,Composition and the composition producing method,"Extracted from aqueous solvent; soft - gel capsule, hard capsule, liquid, powder and refinement.","Baby bush clover extract: jujube, Oriental arbor vitae",For physiological somnopathy,Y,2016-10-14 00:00:00,2016-10-20 00:00:00,A61K 36/14 | A61K 36/69 | A61P 25/20 | A61K 36/725
307,1020140034101.0,1016559820000.0,24-03-2014,Pharmaceutical or food composition comprising plant extracts with secretory activity of neuropeptides,KOREA FOOD RESEARCH INSTITUTE,Research Organisation,South Korea,"KIM, Hye-Young; RHYU, Mee-Ra; PARK, Jae-Ho; KIM, Kyong; LEE, Yu-Mi",,Composition of the product,As pharmaceutical composition or food product,"Syneilesis palmata, Persicaria thunbergii, Lespedeza cuneata, bogy Govi extract, Chinese pepper, red oak ","For obesity, diabetes and heart diseases",Y,2016-09-02 00:00:00,2016-09-08 00:00:00,A61K 36/70 | A61K 36/12 | A61K 36/28 | A61K 36/58 | A61P 25/00 | A61P 3/10 | A61P 3/04 | A61K 36/75 | A61K 36/66 | A61K 36/48
308,1020130162381.0,1016009400000.0,24-12-2013,Compositon for preventing and treating diabetes and hypertension comprising fermented broth of plant-originated Lactic acid bacteria,DAESANG FNF CORPORATION,Company,,"SIM, Gwan-Sub; KO, Mi-Yeon; AN, Doo-Hyun; RYU, Byung Hee; CHOI, Jung Ho",,Composition of the ferment,"A ferment as refinement, acida, capsule, pilule, granule agent, suspension, emulsion, syrup, aerosol, external use medicine, suppository, liquor ","Chinese cabbage, radish. Fermentation by Lactobacillus plantarum ",For disbetes,Y,2016-03-02 00:00:00,2016-03-09 00:00:00,A61K 35/74 | A61P 3/10 | A61P 9/12
309,1020150081169.0,1016658750000.0,09-06-2015,Composition for treating prostate disease comprising korean native plants,CHUNG ANG University industry Academic Cooperation Foundation,Company,South Korea,Lee Min Won,South Korea,Composition of the product,As functional food product,"Alnus hirsuta, Quercus mongolica fisch, Carpinus tschonoskii maxim, Quercus salicina, Spiraea prunifolia var. simpliciflora, Cleyera japonica, Cornus alba",For prostate disease,Y,2016-10-06 00:00:00,2016-10-13 00:00:00,A61K 31/70 | A23L 1/30 | A61K 31/045 | A61K 31/7034 | A61K 36/185 | A61K 36/49 | A61K 36/40 | A61K 31/7048
310,1020150126832.0,1016297060000.0,08-09-2015,Composition containing natural plant extract for alleviating inflammation by yellow sand and fine dust,"University-Industry Cooperation Group of Kyung Hee University | DURAE CORPORATION | CELLTRION, INC.",Company,,"KIM, Jae Hun; LEE, Seung Ki; LIM, Joo Hyuck; KIM, Yeon Sook; MOON, Sung Ho; LEE, Sung Hyun; YEOM, Myeong Hun; AHN, Soo Mi; KIM, Kyoung Wook; SUNG, Mi Kyung; JANG, Young Pyo; KIM, Jin ju",,Composition with natural extracts,Use of natural extracts in the product; 0.001 of the total composition through 30% weight,"Citrus sunki, Botrychium ternatum, Sceptridium ternatum, Korthalsella japonica",For skin inflammation caused by fine dust,Y,2016-06-07 00:00:00,2016-06-13 00:00:00,A61K 8/97 | A23L 1/30 | A61K 36/12 | A61K 36/752 | A61Q 19/00 | A61K 36/185
311,1020150004640.0,1016175770000.0,13-01-2015,COMPOSITION CONTAINING PLANT EXTRACTS FOR REMOVAL OF HEAVY METALS AND DETOXIFICATION EFFECT,Research ＆ Business Foundation SUNGKYUNKWAN UNIVERSITY,Company,,"PARK, KI MOON",,Composition of the product,"As powder or beverage, etraction by 30%- 80% ethanol","Saururus Herba, Glycine Semen nigra, Glycyrrhizae radix, Taraxaci Herba, Ulmus davidiana",For diseases caused by heavy metals absorbed and accumulation,Y,2016-04-24 00:00:00,2016-05-02 00:00:00,A23L 1/30 | A23L 2/04
